defect_id,defect_type,material_grade,product_id,date,dataset
4824,1060,Grade 1,1245,2021-01-02,Training
4062,1030,Grade B1,14868,2021-01-07,Training
4068,1030,Grade B1,8867,2021-01-07,Training
3897,1030,Grade 1P,2084,2021-01-07,Training
5607,1041,Grade 2P,12655,2020-12-19,Test
1971,1079,Grade 2,17773,2021-01-23,Training
1412,1098,Grade 1P,5192,2020-12-21,Training
5548,1078,Grade 2,9587,2020-12-10,Test
3433,1052,Grade KP,29895,2020-12-22,Training
4631,1058,Grade 2,3357,2021-01-27,Training
2778,1098,Grade 1,91,2021-01-23,Training
6230,1019,Grade 2,6956,2021-01-17,Test
265,1041,,2289,2021-01-05,Training
3455,1151,Grade K1,2054,2021-01-15,Training
6318,1041,Grade 2,4733,2020-12-24,Test
1927,1079,Grade 2,1494,2021-01-23,Training
1674,1000,Grade 1P,18433,2020-12-24,Training
2434,1078,Grade 2P,2767,2020-12-24,Training
1748,1171,Grade 2,9346,2020-12-04,Training
14,1072,Grade 2P,7273,2021-01-03,Training
2845,1072,,328,2020-12-18,Training
1997,1041,Grade B1,14934,2020-12-25,Training
5767,1077,Grade 1P,5157,2021-01-07,Test
8,1072,Grade 2P,7273,2021-01-03,Training
738,1086,Grade 2,7339,2021-01-23,Training
6373,1098,Grade A,3851,2021-01-23,Test
337,1072,Grade B1,20544,2020-12-15,Training
1083,1151,Grade 1P,10734,2021-01-13,Training
4724,1041,Grade 2,7713,2020-12-15,Training
3301,1052,Grade 1,6865,2020-12-26,Training
2484,1072,Grade 2,3561,2020-12-24,Training
2525,1052,Grade 1,6078,2020-12-18,Training
6190,1079,Grade 2,2172,2021-01-27,Test
3217,1078,Grade 1,16361,2020-12-16,Training
4845,1045,Grade B1,8753,2020-12-16,Training
5803,1151,Grade 1,1407,2020-12-31,Test
5902,1171,Grade 1P,6020,2021-01-27,Test
4207,1151,Grade 1,1407,2020-12-31,Training
2638,1086,Grade 2,3082,2020-12-01,Training
1228,1098,Grade KP,16467,2020-12-10,Training
4788,1060,Grade 1,9580,2021-01-09,Training
5284,1098,Grade P1,1839,2020-12-07,Test
6684,1151,Grade 2,17137,2020-12-01,Test
6277,1151,Grade 1P,660,2020-12-17,Test
6504,1030,Grade 1P,5283,2021-01-07,Test
6379,1098,Grade A,3851,2021-01-23,Test
2554,1086,Grade 2,9822,2020-12-01,Training
5212,1072,Grade 2P,7273,2021-01-03,Test
1488,1079,Grade 1P,15671,2020-12-13,Training
2563,1086,Grade 2,9822,2020-12-01,Training
5201,1072,Grade 2P,7273,2021-01-03,Test
5143,1052,Grade 2,2173,2021-01-08,Test
4457,1171,Grade 2P,18070,2021-01-27,Training
3205,1078,Grade 1,16361,2020-12-16,Training
196,1039,Grade 1P,5896,2021-01-14,Training
2427,1078,Grade 2P,969,2020-12-24,Training
5673,1041,Grade 1P,6836,2021-01-20,Test
3872,1030,Grade 1P,8574,2021-01-07,Training
6706,1079,Grade 2,17773,2021-01-23,Test
437,1000,Grade 1,9759,2021-01-13,Training
6135,1039,Grade 1P,5896,2021-01-14,Test
6586,1098,Grade AP,17636,2020-12-13,Test
6142,1039,Grade 1P,5896,2021-01-14,Test
2635,1086,Grade 2,3082,2020-12-01,Training
1084,1045,Grade 1P,5985,2021-01-13,Training
3355,1151,Grade 1,3554,2020-12-31,Training
84,1086,Grade 2,15429,2020-12-01,Training
1043,1041,Grade 2P,12655,2020-12-19,Training
6493,1000,Grade 2P,13164,2020-12-23,Test
3088,1099,Grade 1,7029,2021-01-06,Training
430,1000,Grade 1,9759,2021-01-13,Training
4418,1171,Grade 1P,2785,2021-01-27,Training
1558,1099,Grade B1,17335,2021-01-18,Training
1893,1151,Grade 2,290,2020-12-01,Training
5379,1045,Grade 2,11694,2021-01-27,Test
4657,1058,Grade 2,3357,2021-01-27,Training
609,1151,Grade 1P,660,2020-12-17,Training
3913,1060,Grade B1,6131,2021-01-07,Training
2259,1099,Grade 1P,8624,2020-12-01,Training
2384,1151,Grade 2,10249,2021-01-11,Training
6351,1098,Grade A,7204,2021-01-23,Test
4265,1151,Grade 1,1407,2020-12-31,Training
3232,1151,Grade 1,6714,2020-12-04,Training
1163,1000,Grade 2P,20220,2020-12-01,Training
185,1039,Grade 1P,5896,2021-01-14,Training
2336,1072,Grade 2P,7273,2021-01-03,Training
6561,1098,Grade AP,7732,2021-01-23,Test
6736,1041,Grade B1,5072,2020-12-25,Test
3820,1078,Grade 1,8987,2020-12-19,Training
3364,1060,Grade 1,4613,2020-12-05,Training
5283,1098,Grade P1,4276,2020-12-07,Test
491,1098,Grade 2,1745,2021-01-20,Training
5852,1052,Grade B1,3127,2020-12-04,Test
4901,1151,Grade 2,7472,2021-01-10,Training
6636,1171,Grade 2,2913,2020-12-04,Test
4959,1045,Grade 1P,450,2020-12-24,Training
1197,1084,Grade 2P,8990,2020-12-25,Training
768,1086,Grade 2,7339,2021-01-23,Training
5889,1171,Grade 1P,2785,2021-01-27,Test
5057,1078,Grade 2P,4011,2020-12-01,Training
4036,1078,Grade B1,4246,2021-01-07,Training
4497,1171,Grade 1P,6020,2021-01-27,Training
228,1099,Grade 2,41,2021-01-10,Training
3064,1078,Grade 1,3974,2021-01-06,Training
2667,1060,Grade 1,3335,2021-01-26,Training
5471,1078,Grade 1,8888,2020-12-16,Test
1865,1041,Grade 2P,8599,2020-12-01,Training
1787,1171,Grade 2,134,2020-12-04,Training
5869,1171,Grade 1P,2785,2021-01-27,Test
3326,1072,Grade 2,1123,2020-12-26,Training
4137,1077,Grade 1P,9184,2020-12-31,Training
6370,1098,Grade A,3851,2021-01-23,Test
5138,1052,Grade 2,2173,2021-01-08,Test
4078,1077,Grade 1P,5157,2021-01-07,Training
688,1041,Grade 2,313,2020-12-24,Training
2906,1052,Grade 2,11694,2021-01-27,Training
3690,1078,Grade 2P,5885,2020-12-23,Training
2303,1072,Grade 2P,7273,2021-01-03,Training
3335,1072,Grade 2,1123,2020-12-26,Training
4592,1052,Grade 2,3719,2021-01-27,Training
4837,1045,Grade B1,8753,2020-12-16,Training
254,1072,,328,2020-12-18,Training
2819,1078,Grade 1P,10010,2021-01-14,Training
1808,1171,Grade 2,134,2020-12-04,Training
221,1099,Grade 2,41,2021-01-10,Training
5055,1078,Grade 2P,4011,2020-12-01,Training
6365,1098,Grade A,3851,2021-01-23,Test
65,1086,Grade 2,15429,2020-12-01,Training
2168,1052,Grade 2,3692,2021-01-08,Training
6264,1151,Grade 1P,2720,2020-12-16,Test
1791,1171,Grade 2,134,2020-12-04,Training
5633,1060,Grade 1,15660,2020-12-25,Test
3431,1041,Grade 2,1446,2020-12-10,Training
2825,1078,Grade 1P,10010,2021-01-14,Training
1794,1171,Grade 2,134,2020-12-04,Training
4998,1045,Grade 1P,10017,2020-12-24,Training
2117,1052,Grade 2,1266,2021-01-08,Training
1359,1030,Grade 1P,6777,2021-01-07,Training
1482,1079,Grade 1P,15671,2020-12-13,Training
2154,1052,Grade 2,2173,2021-01-08,Training
3189,1078,Grade 1,8888,2020-12-16,Training
1340,1030,Grade 1P,8574,2021-01-07,Training
757,1086,Grade 2,7339,2021-01-23,Training
3740,1078,Grade 2P,26107,2020-12-23,Training
6002,1151,Grade 1P,19674,2020-12-21,Test
2752,1053,Grade B1,4493,2021-01-02,Training
3836,1078,Grade KP,206,2020-12-07,Training
1410,1098,Grade 1P,5192,2020-12-21,Training
3228,1151,Grade 1,6714,2020-12-04,Training
381,1079,Grade 1,11731,2021-01-24,Training
548,1079,Grade 1,4895,2021-01-11,Training
1168,1000,Grade 2P,20220,2020-12-01,Training
2277,1099,Grade 1P,8624,2020-12-01,Training
296,1098,,1312,2021-01-05,Training
5711,1060,Grade 1P,11039,2021-01-07,Test
5503,1052,Grade 2,15453,2021-01-23,Test
4427,1171,Grade 1P,2785,2021-01-27,Training
3817,1078,Grade 1,8987,2020-12-19,Training
177,1039,Grade 1P,5896,2021-01-14,Training
3091,1001,Grade 1,3974,2020-12-09,Training
4352,1052,Grade B1,3127,2020-12-04,Training
6734,1041,Grade B1,5072,2020-12-25,Test
5575,1078,Grade 1,860,2021-01-23,Test
506,1151,Grade 1,1040,2021-01-08,Training
2276,1099,Grade 1P,8624,2020-12-01,Training
3880,1030,Grade 1P,8574,2021-01-07,Training
3499,1084,Grade 2,7079,2021-01-23,Training
2234,1052,Grade B1,346,2020-12-29,Training
6254,1079,Grade 1,1932,2021-01-18,Test
1426,1098,Grade AP,7732,2021-01-23,Training
6371,1098,Grade A,3851,2021-01-23,Test
1149,1000,Grade 2P,891,2020-12-01,Training
2598,1086,Grade 2,3082,2020-12-01,Training
5246,1078,Grade 2P,2767,2020-12-24,Test
6387,1098,Grade A,3851,2021-01-23,Test
3576,1079,Grade 2P,1257,2021-01-06,Training
5808,1151,Grade 1,1407,2020-12-31,Test
168,1098,Grade 1,91,2021-01-23,Training
3936,1060,Grade B1,6131,2021-01-07,Training
1102,1099,Grade 1P,13199,2021-01-19,Training
1867,1041,Grade 2P,8599,2020-12-01,Training
1731,1171,Grade 2,2913,2020-12-04,Training
761,1086,Grade 2,7339,2021-01-23,Training
1939,1079,Grade 2,17773,2021-01-23,Training
324,1079,Grade B1,1273,2020-12-29,Training
5203,1072,Grade 2P,7273,2021-01-03,Test
4143,1077,Grade 1P,9184,2020-12-31,Training
4428,1171,Grade 1P,2785,2021-01-27,Training
245,1045,,10318,2020-12-18,Training
3316,1072,Grade 2,1123,2020-12-26,Training
2964,1045,Grade 1,17952,2021-01-11,Training
4760,1060,Grade 1,9580,2021-01-09,Training
511,1001,Grade 1,2918,2021-01-08,Training
6733,1041,Grade B1,5072,2020-12-25,Test
3801,1041,Grade 1P,6836,2021-01-20,Training
216,1039,Grade 1P,5896,2021-01-14,Training
1226,1098,Grade KP,16467,2020-12-10,Training
4308,1052,Grade 1P,2821,2020-12-04,Training
5080,1030,Grade 1,1548,2020-12-25,Training
3276,1052,Grade 1,6865,2020-12-26,Training
6602,1019,Grade 1P,783,2021-01-09,Test
6195,1099,Grade 2,13550,2021-01-24,Test
4819,1151,Grade 1P,19674,2020-12-21,Training
5686,1078,Grade KP,206,2020-12-07,Test
4801,1151,Grade 1,5151,2021-01-09,Training
6715,1079,Grade 2,17773,2021-01-23,Test
3109,1052,Grade 1,3405,2021-01-08,Training
338,1019,Grade B1,1150,2020-12-15,Training
1969,1079,Grade 2,17773,2021-01-23,Training
6745,1078,Grade 1P,7148,2020-12-03,Test
4312,1052,Grade 1P,17203,2020-12-04,Training
4662,1058,Grade 2,3357,2021-01-27,Training
6325,1086,Grade 2,7339,2021-01-23,Test
3365,1060,Grade 1,4613,2020-12-05,Training
4218,1151,Grade 1,1407,2020-12-31,Training
751,1086,Grade 2,7339,2021-01-23,Training
3641,1041,Grade 2P,1128,2020-12-04,Training
6416,1151,Grade KP,3405,2021-01-04,Test
4563,1151,Grade 2,2157,2021-01-27,Training
2459,1078,Grade 2P,7408,2020-12-24,Training
442,1000,Grade 1,9759,2021-01-13,Training
352,1099,Grade 2,13550,2021-01-24,Training
5523,1072,Grade 2,1123,2020-12-26,Test
2215,1052,Grade 2,3692,2021-01-08,Training
3773,1098,Grade AP,12805,2020-12-23,Training
5367,1098,,5858,2021-01-05,Test
5349,1078,Grade 1P,10010,2021-01-14,Test
6358,1098,Grade A,7204,2021-01-23,Test
5093,1030,Grade 1,15671,2020-12-23,Training
259,1041,,11076,2021-01-05,Training
6610,1000,Grade 1P,14536,2020-12-24,Test
1200,1084,Grade 2P,8990,2020-12-25,Training
5206,1072,Grade 2P,7273,2021-01-03,Test
2885,1052,,685,2021-01-01,Training
5562,1041,Grade 2,1446,2020-12-10,Test
4504,1171,Grade 1P,6020,2021-01-27,Training
1345,1030,Grade 1P,8574,2021-01-07,Training
3094,1098,Grade 1,70,2020-12-26,Training
604,1151,Grade 1P,660,2020-12-17,Training
45,1098,Grade P1,4276,2020-12-07,Training
1044,1041,Grade 2P,12655,2020-12-19,Training
2674,1060,Grade 1,3335,2021-01-26,Training
5777,1077,Grade 1P,9184,2020-12-31,Test
4261,1151,Grade 1,1407,2020-12-31,Training
833,1098,Grade A,3851,2021-01-23,Training
328,1079,Grade B1,1273,2020-12-29,Training
6109,1086,Grade 1,1709,2020-12-29,Test
3241,1052,Grade 2,15453,2021-01-23,Training
3207,1078,Grade 1,16361,2020-12-16,Training
6464,1000,Grade 2P,20220,2020-12-01,Test
4879,1099,Grade 1P,17145,2021-01-18,Training
5209,1072,Grade 2P,7273,2021-01-03,Test
3759,1078,Grade 2P,2363,2020-12-23,Training
1628,1000,Grade 1P,14536,2020-12-24,Training
231,1099,Grade 2,41,2021-01-10,Training
581,1151,Grade 1,16453,2020-12-17,Training
5951,1041,Grade 2,6838,2020-12-15,Test
5496,1078,Grade 1,16361,2020-12-16,Test
1891,1151,Grade 2,290,2020-12-01,Training
452,1019,Grade 1,9312,2021-01-15,Training
5058,1078,Grade 2P,4011,2020-12-01,Training
431,1000,Grade 1,9759,2021-01-13,Training
6198,1099,Grade 2,13550,2021-01-24,Test
810,1098,Grade A,7204,2021-01-23,Training
2946,1098,Grade 1,12287,2021-01-24,Training
415,1099,Grade 1,5725,2021-01-24,Training
41,1099,Grade 1P,11840,2020-12-26,Training
3191,1078,Grade 1,16361,2020-12-16,Training
6553,1098,Grade AP,7732,2021-01-23,Test
1872,1030,Grade 1P,282,2020-12-01,Training
4073,1077,Grade 1P,5157,2021-01-07,Training
1907,1151,Grade 2,290,2020-12-01,Training
2642,1086,Grade 2,3082,2020-12-01,Training
3676,1060,Grade 1,15660,2020-12-25,Training
3198,1078,Grade 1,16361,2020-12-16,Training
1431,1098,Grade AP,7732,2021-01-23,Training
1154,1000,Grade 2P,7493,2020-12-01,Training
19,1072,Grade 2P,7273,2021-01-03,Training
1492,1079,Grade 1P,15671,2020-12-13,Training
6246,1041,Grade 1,5242,2021-01-18,Test
6421,1151,Grade KP,3405,2021-01-04,Test
5872,1171,Grade 1P,2785,2021-01-27,Test
631,1084,Grade 1,8301,2020-12-05,Training
3715,1077,Grade 2P,297,2020-12-23,Training
2338,1072,Grade 2P,7273,2021-01-03,Training
199,1039,Grade 1P,5896,2021-01-14,Training
4017,1078,,13081,2021-01-07,Training
1188,1077,Grade 1P,718,2020-12-25,Training
4681,1041,Grade 2,10629,2020-12-15,Training
51,1098,Grade P1,802,2020-12-07,Training
1186,1077,Grade 1P,718,2020-12-25,Training
2703,1098,Grade 2,4710,2020-12-17,Training
1158,1000,Grade 2P,7493,2020-12-01,Training
2922,1045,Grade 2,11694,2021-01-27,Training
2637,1086,Grade 2,3082,2020-12-01,Training
3809,1078,Grade 1P,11809,2020-12-19,Training
1476,1079,Grade B1,5694,2020-12-16,Training
101,1086,Grade 2,15429,2020-12-01,Training
4614,1058,Grade 2,3357,2021-01-27,Training
5727,1060,Grade B1,6131,2021-01-07,Test
3533,1098,Grade A,5243,2021-01-23,Training
1734,1171,Grade 2,9346,2020-12-04,Training
2364,1099,Grade 2,11405,2021-01-11,Training
3342,1072,Grade 2,1123,2020-12-26,Training
625,1041,Grade 2,749,2021-01-23,Training
3537,1098,Grade A,18898,2021-01-23,Training
5443,1099,Grade 1,7029,2021-01-06,Test
6347,1084,Grade 2,7079,2021-01-23,Test
3830,1078,Grade KP,206,2020-12-07,Training
2326,1072,Grade 2P,7273,2021-01-03,Training
3682,1078,Grade 2P,10107,2020-12-23,Training
3066,1078,Grade 1,3974,2021-01-06,Training
5783,1077,Grade 1P,9184,2020-12-31,Test
677,1041,Grade 1,9116,2020-12-10,Training
5784,1077,Grade 1P,9184,2020-12-31,Test
4970,1045,Grade 1P,127,2020-12-24,Training
5149,1052,Grade 2,2173,2021-01-08,Test
2096,1052,Grade 2,6702,2021-01-08,Training
3251,1052,Grade 1,5034,2020-12-26,Training
710,1098,Grade 2,10789,2021-01-23,Training
2482,1072,Grade 2,3561,2020-12-24,Training
1079,1151,Grade 1P,10734,2021-01-13,Training
1655,1000,Grade 1P,18433,2020-12-24,Training
4273,1151,Grade 1,1407,2020-12-31,Training
1517,1098,Grade AP,6847,2020-12-13,Training
1926,1079,Grade 2,1494,2021-01-23,Training
3681,1078,Grade 2P,10107,2020-12-23,Training
3748,1078,Grade 2P,11853,2020-12-23,Training
1367,1060,Grade B1,6131,2021-01-07,Training
532,1079,Grade 1,5357,2021-01-18,Training
6532,1030,Grade 1P,6777,2021-01-07,Test
5227,1099,Grade 2,11405,2021-01-11,Test
3905,1060,Grade 1P,11039,2021-01-07,Training
570,1098,Grade 1P,2182,2021-01-28,Training
591,1151,Grade 1P,660,2020-12-17,Training
4210,1151,Grade 1,1407,2020-12-31,Training
5252,1078,Grade 2P,7408,2020-12-24,Test
1661,1000,Grade 1P,18433,2020-12-24,Training
4239,1151,Grade 1,1407,2020-12-31,Training
5236,1078,Grade 2P,2301,2020-12-24,Test
1166,1000,Grade 2P,20220,2020-12-01,Training
2968,1019,Grade 2,11615,2021-01-13,Training
735,1086,Grade 2,7339,2021-01-23,Training
4344,1052,Grade B1,3127,2020-12-04,Training
4087,1077,Grade 1P,5157,2021-01-07,Training
1746,1171,Grade 2,9346,2020-12-04,Training
4796,1060,Grade 1,9580,2021-01-09,Training
413,1099,Grade 1,5725,2021-01-24,Training
5923,1052,Grade 2,3719,2021-01-27,Test
330,1079,Grade B1,1644,2020-12-29,Training
4296,1151,Grade 1,1407,2020-12-31,Training
3456,1151,Grade K1,2054,2021-01-15,Training
2268,1099,Grade 1P,8624,2020-12-01,Training
295,1151,,3299,2021-01-05,Training
3712,1077,Grade 2P,297,2020-12-23,Training
3133,1078,Grade 1,25846,2021-01-18,Training
4719,1041,Grade 2,7782,2020-12-15,Training
3372,1060,Grade 1,4613,2020-12-05,Training
6443,1079,Grade 1P,5377,2021-01-13,Test
6439,1151,Grade 1P,10614,2021-01-13,Test
3210,1078,Grade 1,16361,2020-12-16,Training
5926,1052,Grade 2,3719,2021-01-27,Test
1326,1030,Grade 1P,8574,2021-01-07,Training
5769,1078,Grade 1P,5458,2020-12-31,Test
4010,1078,,13081,2021-01-07,Training
3062,1078,Grade 1,3974,2021-01-06,Training
869,1098,Grade A,3851,2021-01-23,Training
3373,1060,Grade 1,4613,2020-12-05,Training
5709,1060,Grade 1P,11039,2021-01-07,Test
3103,1098,Grade 1,70,2020-12-26,Training
1473,1098,Grade B1,5694,2020-12-16,Training
4359,1052,Grade B1,3127,2020-12-04,Training
1924,1079,Grade 2,1494,2021-01-23,Training
1978,1041,Grade 1P,3516,2020-12-25,Training
376,1099,Grade 2,13550,2021-01-24,Training
3310,1072,Grade 2,1123,2020-12-26,Training
2815,1078,Grade 1P,10010,2021-01-14,Training
4285,1151,Grade 1,1407,2020-12-31,Training
2390,1151,Grade 2,17915,2021-01-11,Training
1548,1098,Grade 1P,5110,2021-01-21,Training
1411,1098,Grade 1P,5192,2020-12-21,Training
5048,1041,Grade WP,8229,2021-01-04,Training
2437,1078,Grade 2P,2767,2020-12-24,Training
5250,1078,Grade 2P,7408,2020-12-24,Test
1320,1030,Grade 1P,8574,2021-01-07,Training
1512,1098,Grade AP,6847,2020-12-13,Training
3636,1041,Grade 2P,3993,2020-12-04,Training
2879,1098,,1312,2021-01-05,Training
2708,1099,Grade 1P,823,2020-12-17,Training
5329,1053,Grade B1,4493,2021-01-02,Test
6396,1098,Grade A,1471,2021-01-23,Test
1224,1098,Grade 2,4095,2020-12-05,Training
1637,1000,Grade 1P,14536,2020-12-24,Training
1490,1079,Grade 1P,15671,2020-12-13,Training
6146,1099,Grade 2,41,2021-01-10,Test
4658,1058,Grade 2,3357,2021-01-27,Training
5542,1078,Grade 1,591,2020-12-05,Test
747,1086,Grade 2,7339,2021-01-23,Training
2397,1151,Grade 2,3907,2021-01-11,Training
4803,1151,Grade 1,5151,2021-01-09,Training
6408,1151,Grade KP,3405,2021-01-04,Test
1419,1098,Grade AP,7732,2021-01-23,Training
5565,1041,Grade 2,1446,2020-12-10,Test
5337,1099,Grade 1P,3905,2021-01-23,Test
3506,1084,Grade 2,7079,2021-01-23,Training
3209,1078,Grade 1,16361,2020-12-16,Training
122,1098,Grade 2,4710,2020-12-17,Training
2232,1052,Grade 1,675,2020-12-29,Training
3353,1072,Grade 2,1123,2020-12-26,Training
1849,1041,Grade W1,10379,2020-12-14,Training
1061,1079,Grade 1P,5377,2021-01-13,Training
3606,1041,Grade AP,16453,2020-12-31,Training
5244,1078,Grade 2P,2767,2020-12-24,Test
1108,1098,Grade 1P,17778,2021-01-06,Training
5070,1078,Grade 2P,8599,2020-12-01,Training
945,1151,Grade KP,3405,2021-01-04,Training
2947,1052,Grade 1,4592,2021-01-24,Training
3114,1078,Grade 1,5242,2021-01-18,Training
4885,1098,Grade P1,9043,2020-12-01,Training
444,1000,,9759,2021-01-13,Training
6536,1060,Grade B1,6131,2021-01-07,Test
6366,1098,Grade A,3851,2021-01-23,Test
3823,1078,Grade 1,8987,2020-12-19,Training
1202,1084,Grade 2P,8990,2020-12-25,Training
3095,1098,Grade 1,70,2020-12-26,Training
1365,1030,Grade 1P,11039,2021-01-07,Training
4576,1052,Grade 2,3719,2021-01-27,Training
3947,1060,Grade B1,6131,2021-01-07,Training
4784,1060,Grade 1,9580,2021-01-09,Training
2418,1078,Grade 2P,2301,2020-12-24,Training
5281,1052,Grade 1,6078,2020-12-18,Test
6036,1045,Grade 1P,11032,2020-12-24,Test
6563,1099,Grade 1,1098,2021-01-02,Test
6699,1151,Grade 2,6430,2021-01-23,Test
1380,1099,Grade 1,2753,2020-12-31,Training
3100,1098,Grade 1,70,2020-12-26,Training
6211,1098,Grade 1,5725,2021-01-24,Test
5390,1001,Grade 2,9480,2021-01-24,Test
3161,1078,Grade 1,8888,2020-12-16,Training
4870,1098,Grade 1P,6267,2021-01-21,Training
2501,1072,Grade 2P,16191,2021-01-21,Training
2426,1078,Grade 2P,969,2020-12-24,Training
2025,1041,Grade B1,5072,2020-12-25,Training
283,1019,,1553,2021-01-05,Training
1735,1171,Grade 2,9346,2020-12-04,Training
1217,1084,Grade 2P,8990,2020-12-25,Training
1874,1030,Grade 1P,282,2020-12-01,Training
1620,1000,Grade 1P,14536,2020-12-24,Training
5928,1058,Grade 2,3357,2021-01-27,Test
5819,1151,Grade 1,1407,2020-12-31,Test
5465,1078,Grade 1,25846,2021-01-18,Test
2814,1078,Grade 1P,10010,2021-01-14,Training
3238,1052,Grade 2,15453,2021-01-23,Training
4141,1077,Grade 1P,9184,2020-12-31,Training
5899,1171,Grade 1P,6020,2021-01-27,Test
2536,1052,Grade 1,6078,2020-12-18,Training
5517,1052,Grade 1,6865,2020-12-26,Test
1493,1098,Grade AP,6847,2020-12-13,Training
5215,1072,Grade 2P,7273,2021-01-03,Test
5400,1098,Grade 1,13258,2021-01-15,Test
6148,1099,Grade 2,41,2021-01-10,Test
6276,1151,Grade 1P,660,2020-12-17,Test
4581,1052,Grade 2,3719,2021-01-27,Training
1562,1099,Grade B1,3727,2021-01-18,Training
582,1151,Grade 1,16453,2020-12-17,Training
4144,1077,Grade 1P,9184,2020-12-31,Training
792,1098,Grade A,7204,2021-01-23,Training
5590,1084,Grade 2,7079,2021-01-23,Test
4252,1151,Grade 1,1407,2020-12-31,Training
5798,1077,Grade 1P,19831,2020-12-31,Test
3742,1078,Grade 2P,3263,2020-12-23,Training
1062,1151,Grade 1P,5377,2021-01-13,Training
1459,1099,Grade B1,8009,2021-01-23,Training
6199,1098,Grade 1,12287,2021-01-24,Test
2736,1053,Grade W1P,1586,2020-12-29,Training
1328,1030,Grade 1P,8574,2021-01-07,Training
6749,1086,Grade B1,14168,2020-12-16,Test
6257,1079,Grade 1,1932,2021-01-18,Test
425,1000,Grade 1,2294,2021-01-11,Training
4659,1058,Grade 2,3357,2021-01-27,Training
558,1151,Grade 1P,2720,2020-12-16,Training
2178,1052,Grade 2,3692,2021-01-08,Training
6337,1086,Grade 2,7339,2021-01-23,Test
5117,1052,Grade 2,6702,2021-01-08,Test
1759,1171,Grade 2,9346,2020-12-04,Training
4843,1019,Grade B1,8753,2020-12-16,Training
4591,1052,Grade 2,3719,2021-01-27,Training
1899,1151,Grade 2,290,2020-12-01,Training
3667,1060,Grade 1,15660,2020-12-25,Training
1180,1041,Grade 2P,1128,2020-12-04,Training
3616,1098,Grade AP,596,2020-12-31,Training
181,1039,Grade 1P,5896,2021-01-14,Training
3156,1078,Grade 1,3423,2021-01-18,Training
799,1098,Grade A,7204,2021-01-23,Training
1095,1099,Grade 1P,6900,2021-01-19,Training
4195,1151,Grade 1,1407,2020-12-31,Training
6091,1086,Grade 2,15429,2020-12-01,Test
3711,1077,Grade 2P,297,2020-12-23,Training
5652,1041,Grade 2P,26107,2020-12-23,Test
4830,1045,Grade B1,8753,2020-12-16,Training
535,1079,Grade 1,5357,2021-01-18,Training
715,1086,Grade 2,7339,2021-01-23,Training
5216,1072,Grade 2P,7273,2021-01-03,Test
3949,1060,Grade B1,6131,2021-01-07,Training
